ann_id,image_id,file_name,orientation,face_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,pose_model,box_source,detector,n_person_det,top1_score,top1_iou,best_iou,best_rank,pose_oks_raw,pose_oks_corrected,pose_pck02_corrected,pose_n_scored,pose_chirality_swapped,pose_chirality_margin,pose_n_chir,pose_pred_shoulder_sign,pose_conf_mean
184031,250127,000000250127.jpg,FRONT,3,17,37455.4,422.8,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.8528,0.9607,0.9607,0,0.9742459799681944,0.9742459799681944,1.0,17,0,-0.3094556094516784,12,-1,0.9072184808113996
184397,177489,000000177489.jpg,FRONT,3,14,44992.7,354.5,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9156715693749993,0.9156715693749993,0.9285714285714286,14,0,-0.21475941985009775,8,1,0.771677132915048
184397,177489,000000177489.jpg,FRONT,3,14,44992.7,354.5,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.6997,0.9319,0.9319,0,0.9243945508534823,0.9243945508534823,0.9285714285714286,14,0,-0.21386507994770337,8,1,0.754000681288102
184397,177489,000000177489.jpg,FRONT,3,14,44992.7,354.5,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9156715693749993,0.9156715693749993,0.9285714285714286,14,0,-0.21475941985009775,8,1,0.7716771259027368
184397,177489,000000177489.jpg,FRONT,3,14,44992.7,354.5,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.6997,0.9319,0.9319,0,0.9243945508534823,0.9243945508534823,0.9285714285714286,14,0,-0.21386507994770337,8,1,0.7540008075097028
184397,177489,000000177489.jpg,FRONT,3,14,44992.7,354.5,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9276354708640248,0.9276354708640248,1.0,14,0,-0.21218279369375107,8,1,0.7697034828803119
184397,177489,000000177489.jpg,FRONT,3,14,44992.7,354.5,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.6997,0.9319,0.9319,0,0.922971334577588,0.922971334577588,0.9285714285714286,14,0,-0.20726828243962714,8,1,0.7625631549779106
186004,229948,000000229948.jpg,FRONT,3,17,4936.8,135.0,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9753941753677037,0.9753941753677037,1.0,14,0,-0.3504308374164388,8,-1,0.8098675959250506
186004,229948,000000229948.jpg,FRONT,3,17,4936.8,135.0,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8056,0.9248,0.9248,0,0.9715210426121347,0.9715210426121347,1.0,14,0,-0.3557238743602441,8,-1,0.812222512329326
186004,229948,000000229948.jpg,FRONT,3,17,4936.8,135.0,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9753941753677037,0.9753941753677037,1.0,14,0,-0.3504308374164388,8,-1,0.8098676274804508
186004,229948,000000229948.jpg,FRONT,3,17,4936.8,135.0,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8056,0.9248,0.9248,0,0.9715210426121347,0.9715210426121347,1.0,14,0,-0.3557238743602441,8,-1,0.8122224281815922
186004,229948,000000229948.jpg,FRONT,3,17,4936.8,135.0,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9758168115154576,0.9758168115154576,1.0,14,0,-0.35645503799415923,8,-1,0.8058467787854812
186004,229948,000000229948.jpg,FRONT,3,17,4936.8,135.0,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8056,0.9248,0.9248,0,0.969517162340119,0.969517162340119,1.0,14,0,-0.35636694623780285,8,-1,0.8090819190530216
186489,317433,000000317433.jpg,FRONT,3,17,12937.5,242.8,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9878003707707845,0.9878003707707845,1.0,17,0,-0.3842839924279505,12,-1,0.9387323786230648
186489,317433,000000317433.jpg,FRONT,3,17,12937.5,242.8,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.9047,0.9443,0.9443,0,0.9862638569005002,0.9862638569005002,1.0,17,0,-0.38399128340221933,12,-1,0.9389737353605383
186489,317433,000000317433.jpg,FRONT,3,17,12937.5,242.8,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9878003707707845,0.9878003707707845,1.0,17,0,-0.3842839924279505,12,-1,0.9387324382277096
186489,317433,000000317433.jpg,FRONT,3,17,12937.5,242.8,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.9047,0.9443,0.9443,0,0.9862638569005002,0.9862638569005002,1.0,17,0,-0.38399128340221933,12,-1,0.9389737038051381
186489,317433,000000317433.jpg,FRONT,3,17,12937.5,242.8,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.987281866354699,0.987281866354699,1.0,17,0,-0.3879816495933695,12,-1,0.9207884423873004
186489,317433,000000317433.jpg,FRONT,3,17,12937.5,242.8,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.9047,0.9443,0.9443,0,0.9866385325219871,0.9866385325219871,1.0,17,0,-0.3894533090970014,12,-1,0.9166554668370415
186932,214753,000000214753.jpg,REAR,0,9,2420.3,121.9,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9609033182039709,0.9609033182039709,1.0,9,0,-0.46309031810848605,6,1,0.7018613938023063
186932,214753,000000214753.jpg,REAR,0,9,2420.3,121.9,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.8030,0.9315,0.9315,0,0.9673771950173177,0.9673771950173177,1.0,9,0,-0.4679151542224346,6,1,0.7070165118750404
186932,214753,000000214753.jpg,REAR,0,9,2420.3,121.9,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9609033182039709,0.9609033182039709,1.0,9,0,-0.46309031810848605,6,1,0.7018613797776839
186932,214753,000000214753.jpg,REAR,0,9,2420.3,121.9,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.8030,0.9315,0.9315,0,0.9673771950173177,0.9673771950173177,1.0,9,0,-0.4679151542224346,6,1,0.707016597775852
186932,214753,000000214753.jpg,REAR,0,9,2420.3,121.9,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9522636210783195,0.9522636210783195,1.0,9,0,-0.46280860457481154,6,1,0.7437986836713903
186932,214753,000000214753.jpg,REAR,0,9,2420.3,121.9,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,4,0.8030,0.9315,0.9315,0,0.9581831399955028,0.9581831399955028,1.0,9,0,-0.4642466642077844,6,1,0.7585283237345078
187509,198489,000000198489.jpg,FRONT,3,17,36162.8,339.9,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.973392740193465,0.973392740193465,1.0,15,0,-0.3889217529842567,10,-1,0.8140748879488777
187509,198489,000000198489.jpg,FRONT,3,17,36162.8,339.9,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8982,0.9385,0.9385,0,0.9547233093999226,0.9547233093999226,1.0,15,0,-0.3893424784969841,10,-1,0.8116681155036477
187509,198489,000000198489.jpg,FRONT,3,17,36162.8,339.9,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.973392740193465,0.973392740193465,1.0,15,0,-0.3889217529842567,10,-1,0.8140748739242554
187509,198489,000000198489.jpg,FRONT,3,17,36162.8,339.9,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8982,0.9385,0.9385,0,0.9547233093999226,0.9547233093999226,1.0,15,0,-0.3893424784969841,10,-1,0.8116680979728699
187509,198489,000000198489.jpg,FRONT,3,17,36162.8,339.9,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9760827357024059,0.9760827357024059,1.0,15,0,-0.38339403694532165,10,-1,0.8251599494148704
187509,198489,000000198489.jpg,FRONT,3,17,36162.8,339.9,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8982,0.9385,0.9385,0,0.9722729308328509,0.9722729308328509,1.0,15,0,-0.3834542001808246,10,-1,0.8294161032227909
188447,471756,000000471756.jpg,FRONT,3,15,23683.6,177.2,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9099471191148069,0.9099471191148069,1.0,15,0,-0.6981104171274377,8,-1,0.7216322632396922
188447,471756,000000471756.jpg,FRONT,3,15,23683.6,177.2,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,31,0.8200,0.8543,0.8543,0,0.8473648448374683,0.8473648448374683,0.8666666666666667,15,0,-0.690086158878982,8,-1,0.7040911562302533
188447,471756,000000471756.jpg,FRONT,3,15,23683.6,177.2,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9099471191148069,0.9099471191148069,1.0,15,0,-0.6981104171274377,8,-1,0.7216321019565358
188447,471756,000000471756.jpg,FRONT,3,15,23683.6,177.2,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,31,0.8200,0.8543,0.8543,0,0.8473648448374683,0.8473648448374683,0.8666666666666667,15,0,-0.690086158878982,8,-1,0.7040911211686975
188447,471756,000000471756.jpg,FRONT,3,15,23683.6,177.2,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9461235879878724,0.9461235879878724,1.0,15,0,-0.7193120300399681,8,-1,0.7984536009676316
188447,471756,000000471756.jpg,FRONT,3,15,23683.6,177.2,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,31,0.8200,0.8543,0.8543,0,0.9526946653826829,0.9526946653826829,1.0,15,0,-0.7184882993252669,8,-1,0.7596996461643892
189976,537991,000000537991.jpg,FRONT,3,13,89209.0,469.7,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9807386621240499,0.9807386621240499,1.0,13,0,-0.5322852899708318,8,-1,0.7780830246560714
189976,537991,000000537991.jpg,FRONT,3,13,89209.0,469.7,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,1,0.9226,0.9405,0.9405,0,0.9857781909747286,0.9857781909747286,1.0,13,0,-0.5305161936039531,8,-1,0.7862462138428408
189976,537991,000000537991.jpg,FRONT,3,13,89209.0,469.7,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9807386621240499,0.9807386621240499,1.0,13,0,-0.5322852899708318,8,-1,0.7780829878414378
189976,537991,000000537991.jpg,FRONT,3,13,89209.0,469.7,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,1,0.9226,0.9405,0.9405,0,0.9857781909747286,0.9857781909747286,1.0,13,0,-0.5305161936039531,8,-1,0.7862462015712962
189976,537991,000000537991.jpg,FRONT,3,13,89209.0,469.7,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9821185071176578,0.9821185071176578,1.0,13,0,-0.5262496827418243,8,-1,0.7577790819546756
189976,537991,000000537991.jpg,FRONT,3,13,89209.0,469.7,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,1,0.9226,0.9405,0.9405,0,0.9785905379489879,0.9785905379489879,1.0,13,0,-0.5291023255790136,8,-1,0.7582715784802156
191374,182611,000000182611.jpg,OBLIQUE,2,11,58215.4,434.3,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9269244424762085,0.9269244424762085,1.0,11,0,-0.1339574921199312,8,-1,0.6537258747745963
191374,182611,000000182611.jpg,OBLIQUE,2,11,58215.4,434.3,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,20,0.8251,0.9252,0.9252,0,0.9226966011239308,0.9226966011239308,1.0,11,0,-0.14330715077422182,8,-1,0.6818266721332774
191374,182611,000000182611.jpg,OBLIQUE,2,11,58215.4,434.3,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9269244424762085,0.9269244424762085,1.0,11,0,-0.1339574921199312,8,-1,0.6537257923799402
191374,182611,000000182611.jpg,OBLIQUE,2,11,58215.4,434.3,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,20,0.8251,0.9252,0.9252,0,0.9226966011239308,0.9226966011239308,1.0,11,0,-0.14330715077422182,8,-1,0.6818268246510449
191374,182611,000000182611.jpg,OBLIQUE,2,11,58215.4,434.3,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9521500224952248,0.9521500224952248,1.0,11,0,-0.15508222187260437,8,-1,0.6448701918125153
191374,182611,000000182611.jpg,OBLIQUE,2,11,58215.4,434.3,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,20,0.8251,0.9252,0.9252,0,0.9427224448388533,0.9427224448388533,1.0,11,0,-0.14941670088576822,8,-1,0.6564132290727952
191818,381639,000000381639.jpg,FRONT,3,17,23357.7,358.0,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9603774967933889,0.9603774967933889,1.0,17,0,-0.22027171390863648,12,-1,0.8873110343428219
191818,381639,000000381639.jpg,FRONT,3,17,23357.7,358.0,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,3,0.8871,0.9192,0.9192,0,0.9588968888237356,0.9588968888237356,1.0,17,0,-0.21838739472567786,12,-1,0.8988832691136528
191818,381639,000000381639.jpg,FRONT,3,17,23357.7,358.0,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9603774967933889,0.9603774967933889,1.0,17,0,-0.22027171390863648,12,-1,0.8873110588859109
191818,381639,000000381639.jpg,FRONT,3,17,23357.7,358.0,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,3,0.8871,0.9192,0.9192,0,0.9588968888237356,0.9588968888237356,1.0,17,0,-0.21838739472567786,12,-1,0.898883177953608
191818,381639,000000381639.jpg,FRONT,3,17,23357.7,358.0,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9719254171051304,0.9719254171051304,1.0,17,0,-0.22287325855068701,12,-1,0.8958742934114793
191818,381639,000000381639.jpg,FRONT,3,17,23357.7,358.0,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,3,0.8871,0.9192,0.9192,0,0.968733153361467,0.968733153361467,1.0,17,0,-0.2227449577048182,12,-1,0.8997550221050487
193774,214192,000000214192.jpg,REAR,0,11,11646.8,204.8,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9809865533530017,0.9809865533530017,1.0,10,0,-0.43978982691724705,6,1,0.6688279509544373
193774,214192,000000214192.jpg,REAR,0,11,11646.8,204.8,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,3,0.7945,0.6302,0.6302,0,0.973208312711607,0.973208312711607,1.0,10,0,-0.43993231830445334,6,1,0.6108013707048753
193774,214192,000000214192.jpg,REAR,0,11,11646.8,204.8,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9809865533530017,0.9809865533530017,1.0,10,0,-0.43978982691724705,6,1,0.6688279492013595
193774,214192,000000214192.jpg,REAR,0,11,11646.8,204.8,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,3,0.7945,0.6302,0.6302,0,0.973208312711607,0.973208312711607,1.0,10,0,-0.43993231830445334,6,1,0.6108012725325191
193774,214192,000000214192.jpg,REAR,0,11,11646.8,204.8,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.984852527180534,0.984852527180534,1.0,10,0,-0.4451063735487823,6,1,0.707664033945869
193774,214192,000000214192.jpg,REAR,0,11,11646.8,204.8,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,3,0.7945,0.6302,0.6302,0,0.972488855908038,0.972488855908038,1.0,10,0,-0.4357791649612287,6,1,0.628446919076583
194096,380706,000000380706.jpg,FRONT,3,16,8515.7,209.3,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9366608587379045,0.9366608587379045,1.0,15,0,-0.506582727677606,10,1,0.7763381915933946
194096,380706,000000380706.jpg,FRONT,3,16,8515.7,209.3,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,29,0.7693,0.9654,0.9654,0,0.9326865064517899,0.9326865064517899,1.0,15,0,-0.4982361859335721,10,1,0.7763420851791606
194096,380706,000000380706.jpg,FRONT,3,16,8515.7,209.3,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9366608587379045,0.9366608587379045,1.0,15,0,-0.506582727677606,10,1,0.7763381740626167
194096,380706,000000380706.jpg,FRONT,3,16,8515.7,209.3,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,29,0.7693,0.9654,0.9654,0,0.9326865064517899,0.9326865064517899,1.0,15,0,-0.4982361859335721,10,1,0.7763420290806714
194096,380706,000000380706.jpg,FRONT,3,16,8515.7,209.3,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9256669340706315,0.9256669340706315,1.0,15,0,-0.515197646443236,10,1,0.8161053517285515
194096,380706,000000380706.jpg,FRONT,3,16,8515.7,209.3,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,29,0.7693,0.9654,0.9654,0,0.9200802696341778,0.9200802696341778,1.0,15,0,-0.516124423433037,10,1,0.8130911904222825
196121,515579,000000515579.jpg,FRONT,3,17,23944.5,304.1,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9520166795146005,0.9520166795146005,1.0,16,0,-0.7204777847335353,12,-1,0.8316828117651098
196121,515579,000000515579.jpg,FRONT,3,17,23944.5,304.1,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,29,0.9394,0.9347,0.9347,0,0.9583307070849156,0.9583307070849156,1.0,16,0,-0.7191751697121531,12,-1,0.8373112187666052
196121,515579,000000515579.jpg,FRONT,3,17,23944.5,304.1,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9520166795146005,0.9520166795146005,1.0,16,0,-0.7204777847335353,12,-1,0.8316829730482662
196121,515579,000000515579.jpg,FRONT,3,17,23944.5,304.1,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,29,0.9394,0.9347,0.9347,0,0.9583307070849156,0.9583307070849156,1.0,16,0,-0.7191751697121531,12,-1,0.8373112994081834
196121,515579,000000515579.jpg,FRONT,3,17,23944.5,304.1,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9768607023975961,0.9768607023975961,1.0,16,0,-0.7164302159850776,12,-1,0.8270988359170801
196121,515579,000000515579.jpg,FRONT,3,17,23944.5,304.1,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,29,0.9394,0.9347,0.9347,0,0.9576701976776515,0.9576701976776515,1.0,16,0,-0.7178517898693133,12,-1,0.8116846330025617
197055,91406,000000091406.jpg,FRONT,3,13,14382.9,252.1,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9757170049189473,0.9757170049189473,1.0,11,0,-0.4178263273419657,4,-1,0.7420613695593441
197055,91406,000000091406.jpg,FRONT,3,13,14382.9,252.1,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,8,0.8287,0.9546,0.9546,0,0.9711905386560903,0.9711905386560903,1.0,11,0,-0.4115339184175615,4,-1,0.756626637542949
197055,91406,000000091406.jpg,FRONT,3,13,14382.9,252.1,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9757170049189473,0.9757170049189473,1.0,11,0,-0.4178263273419657,4,-1,0.7420612678808325
197055,91406,000000091406.jpg,FRONT,3,13,14382.9,252.1,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,8,0.8287,0.9546,0.9546,0,0.9711905386560903,0.9711905386560903,1.0,11,0,-0.4115339184175615,4,-1,0.7566265831975376
197055,91406,000000091406.jpg,FRONT,3,13,14382.9,252.1,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9723508600460519,0.9723508600460519,1.0,11,0,-0.408750249125097,4,-1,0.7790138598750619
197055,91406,000000091406.jpg,FRONT,3,13,14382.9,252.1,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,8,0.8287,0.9546,0.9546,0,0.9628775009109742,0.9628775009109742,1.0,11,0,-0.39694867151195795,4,-1,0.7940913298550774
197529,380706,000000380706.jpg,REAR,0,9,3144.4,115.2,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9528222912193295,0.9528222912193295,1.0,9,0,-0.2037404003099006,8,1,0.6517524438745835
197529,380706,000000380706.jpg,REAR,0,9,3144.4,115.2,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,22,0.7743,0.8551,0.8551,0,0.9527566093792177,0.9527566093792177,1.0,9,0,-0.20580986301977489,8,1,0.652131413712221
197529,380706,000000380706.jpg,REAR,0,9,3144.4,115.2,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9528222912193295,0.9528222912193295,1.0,9,0,-0.2037404003099006,8,1,0.6517525175038505
197529,380706,000000380706.jpg,REAR,0,9,3144.4,115.2,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,22,0.7743,0.8551,0.8551,0,0.9527566093792177,0.9527566093792177,1.0,9,0,-0.20580986301977489,8,1,0.6521314365022323
197529,380706,000000380706.jpg,REAR,0,9,3144.4,115.2,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9658076209356733,0.9658076209356733,1.0,9,0,-0.20515023844690494,8,1,0.6438847604919883
197529,380706,000000380706.jpg,REAR,0,9,3144.4,115.2,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,22,0.7743,0.8551,0.8551,0,0.9599777851828128,0.9599777851828128,1.0,9,0,-0.2038002615299666,8,1,0.6515602539567387
198826,45070,000000045070.jpg,OBLIQUE,2,15,74685.4,446.3,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9532178379511973,0.9532178379511973,1.0,15,0,-0.008535233126874146,12,-1,0.7072452745016884
198826,45070,000000045070.jpg,OBLIQUE,2,15,74685.4,446.3,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.7635,0.9146,0.9146,0,0.9527574221020525,0.9527574221020525,1.0,15,0,-0.010146274831569636,12,-1,0.6983578678439645
198826,45070,000000045070.jpg,OBLIQUE,2,15,74685.4,446.3,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9532178379511973,0.9532178379511973,1.0,15,0,-0.008535233126874146,12,-1,0.7072452832670773
198826,45070,000000045070.jpg,OBLIQUE,2,15,74685.4,446.3,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.7635,0.9146,0.9146,0,0.9527574221020525,0.9527574221020525,1.0,15,0,-0.010146274831569636,12,-1,0.6983578520662644
198826,45070,000000045070.jpg,OBLIQUE,2,15,74685.4,446.3,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9463985707543229,0.9463985707543229,1.0,15,0,-0.009904352638701083,12,-1,0.702375715269762
198826,45070,000000045070.jpg,OBLIQUE,2,15,74685.4,446.3,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.7635,0.9146,0.9146,0,0.9487432534410221,0.9487432534410221,1.0,15,0,-0.0031169038208802916,12,-1,0.716237839530496
199770,464476,000000464476.jpg,REAR,0,14,7618.9,189.3,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.931921159644415,0.931921159644415,1.0,14,0,-0.3148278031855323,12,1,0.6974456310272217
