ann_id,image_id,file_name,orientation,face_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,pose_model,box_source,detector,n_person_det,top1_score,top1_iou,best_iou,best_rank,pose_oks_raw,pose_oks_corrected,pose_pck02_corrected,pose_n_scored,pose_chirality_swapped,pose_chirality_margin,pose_n_chir,pose_pred_shoulder_sign,pose_conf_mean
189022,139077,000000139077.jpg,REAR,0,13,8669.3,212.9,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,2,0.7978,0.7462,0.7462,0,0.9547740861151905,0.9547740861151905,1.0,11,0,-0.1654246747029683,8,-1,0.808732155491324
189022,139077,000000139077.jpg,REAR,0,13,8669.3,212.9,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9586728963177674,0.9586728963177674,1.0,11,0,-0.1684621802002506,8,-1,0.7335472843226265
189022,139077,000000139077.jpg,REAR,0,13,8669.3,212.9,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,2,0.7978,0.7462,0.7462,0,0.9547740861151905,0.9547740861151905,1.0,11,0,-0.1654246747029683,8,-1,0.8087321835405686
189022,139077,000000139077.jpg,REAR,0,13,8669.3,212.9,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9581675974267324,0.9581675974267324,1.0,11,0,-0.16157772779308505,8,-1,0.7576280972536873
189022,139077,000000139077.jpg,REAR,0,13,8669.3,212.9,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,2,0.7978,0.7462,0.7462,0,0.9523974839016544,0.9523974839016544,1.0,11,0,-0.15630657208784987,8,-1,0.7878000455744126
191020,197870,000000197870.jpg,REAR,0,14,7443.6,185.1,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.941105316393229,0.941105316393229,1.0,14,0,-0.37796729764796577,12,1,0.6740637070992413
191020,197870,000000197870.jpg,REAR,0,14,7443.6,185.1,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,11,0.7054,0.8660,0.8660,0,0.9441439443734476,0.9441439443734476,1.0,14,0,-0.3781989277872643,12,1,0.6577544755795423
191020,197870,000000197870.jpg,REAR,0,14,7443.6,185.1,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.941105316393229,0.941105316393229,1.0,14,0,-0.37796729764796577,12,1,0.6740637000869302
191020,197870,000000197870.jpg,REAR,0,14,7443.6,185.1,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,11,0.7054,0.8660,0.8660,0,0.9441439443734476,0.9441439443734476,1.0,14,0,-0.3781989277872643,12,1,0.657754519406487
191020,197870,000000197870.jpg,REAR,0,14,7443.6,185.1,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9352358939327109,0.9352358939327109,1.0,14,0,-0.37991103581418917,12,1,0.7542416944223291
191020,197870,000000197870.jpg,REAR,0,14,7443.6,185.1,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,11,0.7054,0.8660,0.8660,0,0.9386254115788029,0.9386254115788029,1.0,14,0,-0.3796778511170279,12,1,0.7301777601242065
191770,531036,000000531036.jpg,OBLIQUE,2,13,7220.9,184.1,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9800298119851804,0.9800298119851804,1.0,13,0,-0.22437147245544314,8,1,0.7865807694547317
191770,531036,000000531036.jpg,OBLIQUE,2,13,7220.9,184.1,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,9,0.8811,0.8801,0.8801,0,0.9786538987694265,0.9786538987694265,1.0,13,0,-0.2279552695171766,8,1,0.7775208196219277
191770,531036,000000531036.jpg,OBLIQUE,2,13,7220.9,184.1,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9800298119851804,0.9800298119851804,1.0,13,0,-0.22437147245544314,8,1,0.7865808115285986
191770,531036,000000531036.jpg,OBLIQUE,2,13,7220.9,184.1,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,9,0.8811,0.8801,0.8801,0,0.9786538987694265,0.9786538987694265,1.0,13,0,-0.2279552695171766,8,1,0.7775209195473615
191770,531036,000000531036.jpg,OBLIQUE,2,13,7220.9,184.1,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.979183833087347,0.979183833087347,1.0,13,0,-0.22228000418748808,8,1,0.7819594074698055
191770,531036,000000531036.jpg,OBLIQUE,2,13,7220.9,184.1,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,9,0.8811,0.8801,0.8801,0,0.9798313335628047,0.9798313335628047,1.0,13,0,-0.22808727942685725,8,1,0.7775454012786641
192858,163746,000000163746.jpg,FRONT,3,16,18567.1,319.3,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9850422974899931,0.9850422974899931,1.0,16,0,-0.4208221192884889,12,-1,0.9047896546476027
192858,163746,000000163746.jpg,FRONT,3,16,18567.1,319.3,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,47,0.9140,0.9604,0.9604,0,0.9833756449840176,0.9833756449840176,1.0,16,0,-0.4211508007617107,12,-1,0.9059098152553334
192858,163746,000000163746.jpg,FRONT,3,16,18567.1,319.3,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9850422974899931,0.9850422974899931,1.0,16,0,-0.4208221192884889,12,-1,0.9047896897091585
192858,163746,000000163746.jpg,FRONT,3,16,18567.1,319.3,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,47,0.9140,0.9604,0.9604,0,0.9833756449840176,0.9833756449840176,1.0,16,0,-0.4211508007617107,12,-1,0.9059097766876221
192858,163746,000000163746.jpg,FRONT,3,16,18567.1,319.3,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9825139230948932,0.9825139230948932,1.0,16,0,-0.4243486622334461,12,-1,0.9166205455275143
192858,163746,000000163746.jpg,FRONT,3,16,18567.1,319.3,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,47,0.9140,0.9604,0.9604,0,0.9819331375502478,0.9819331375502478,1.0,16,0,-0.42095561877503057,12,-1,0.9172132506090052
193940,181666,000000181666.jpg,OBLIQUE,2,15,3580.3,103.9,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.8771365199652833,0.8771365199652833,0.8461538461538461,13,0,-0.4019969129357097,10,-1,0.6701937493155984
193940,181666,000000181666.jpg,OBLIQUE,2,15,3580.3,103.9,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,63,0.7471,0.8533,0.8533,0,0.8444575702409105,0.8444575702409105,0.8461538461538461,13,0,-0.38968575896139157,10,-1,0.7333385313258451
193940,181666,000000181666.jpg,OBLIQUE,2,15,3580.3,103.9,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.8771365199652833,0.8771365199652833,0.8461538461538461,13,0,-0.4019969129357097,10,-1,0.6701938580064213
193940,181666,000000181666.jpg,OBLIQUE,2,15,3580.3,103.9,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,63,0.7471,0.8533,0.8533,0,0.8444575702409105,0.8444575702409105,0.8461538461538461,13,0,-0.38968575896139157,10,-1,0.7333386259920457
193940,181666,000000181666.jpg,OBLIQUE,2,15,3580.3,103.9,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.8879072803935522,0.8879072803935522,1.0,13,0,-0.4044612959133028,10,-1,0.7131773846990922
193940,181666,000000181666.jpg,OBLIQUE,2,15,3580.3,103.9,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,63,0.7471,0.8533,0.8533,0,0.9136384799204436,0.9136384799204436,1.0,13,0,-0.4030175099543476,10,-1,0.7602063627804027
195510,80153,000000080153.jpg,OBLIQUE,2,13,16834.1,287.5,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9519897835827383,0.9519897835827383,1.0,12,0,-0.1475181416035958,6,1,0.6796682704897488
195510,80153,000000080153.jpg,OBLIQUE,2,13,16834.1,287.5,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,15,0.8850,0.9387,0.9387,0,0.9434622607316597,0.9434622607316597,1.0,12,0,-0.151895935218151,6,1,0.6733524220831254
195510,80153,000000080153.jpg,OBLIQUE,2,13,16834.1,287.5,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9519897835827383,0.9519897835827383,1.0,12,0,-0.1475181416035958,6,1,0.6796683371067047
195510,80153,000000080153.jpg,OBLIQUE,2,13,16834.1,287.5,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,15,0.8850,0.9387,0.9387,0,0.9434622607316597,0.9434622607316597,1.0,12,0,-0.151895935218151,6,1,0.673352383515414
195510,80153,000000080153.jpg,OBLIQUE,2,13,16834.1,287.5,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.8894585115501839,0.8894585115501839,1.0,12,0,-0.07957457686482237,6,-1,0.7281018285190358
195510,80153,000000080153.jpg,OBLIQUE,2,13,16834.1,287.5,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,15,0.8850,0.9387,0.9387,0,0.8937534699221273,0.8937534699221273,1.0,12,0,-0.08609047397390589,6,-1,0.7209773414275226
196520,154004,000000154004.jpg,OBLIQUE,2,15,6173.6,110.8,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.8489659437170479,0.8489659437170479,0.9285714285714286,14,0,-0.08716494722150542,10,1,0.6283341909156126
196520,154004,000000154004.jpg,OBLIQUE,2,15,6173.6,110.8,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,20,0.7131,0.9678,0.9678,0,0.8559028194865496,0.8559028194865496,0.9285714285714286,14,0,-0.0858622359617934,10,1,0.6398933109115151
196520,154004,000000154004.jpg,OBLIQUE,2,15,6173.6,110.8,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.8489659437170479,0.8489659437170479,0.9285714285714286,14,0,-0.08716494722150542,10,1,0.6283340936197954
196520,154004,000000154004.jpg,OBLIQUE,2,15,6173.6,110.8,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,20,0.7131,0.9678,0.9678,0,0.8559028194865496,0.8559028194865496,0.9285714285714286,14,0,-0.0858622359617934,10,1,0.6398934406392714
196520,154004,000000154004.jpg,OBLIQUE,2,15,6173.6,110.8,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9182361481703681,0.9182361481703681,1.0,14,0,-0.13991162189817868,10,0,0.7451973241918227
196520,154004,000000154004.jpg,OBLIQUE,2,15,6173.6,110.8,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,20,0.7131,0.9678,0.9678,0,0.9274775037627399,0.9274775037627399,1.0,14,0,-0.13854707554402704,10,1,0.7334862316355986
197377,40036,000000040036.jpg,FRONT,3,12,8443.7,194.8,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9727021537967686,0.9727021537967686,1.0,11,0,-0.30954866121904245,4,-1,0.8437488079071045
197377,40036,000000040036.jpg,FRONT,3,12,8443.7,194.8,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,15,0.6955,0.9445,0.9445,0,0.9711583344694101,0.9711583344694101,1.0,11,0,-0.31070187325701604,4,-1,0.8406887720612919
197377,40036,000000040036.jpg,FRONT,3,12,8443.7,194.8,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9727021537967686,0.9727021537967686,1.0,11,0,-0.30954866121904245,4,-1,0.8437488079071045
197377,40036,000000040036.jpg,FRONT,3,12,8443.7,194.8,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,15,0.6955,0.9445,0.9445,0,0.9711583344694101,0.9711583344694101,1.0,11,0,-0.31070187325701604,4,-1,0.840688919319826
197377,40036,000000040036.jpg,FRONT,3,12,8443.7,194.8,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9669321072643139,0.9669321072643139,1.0,11,0,-0.30868358764781645,4,-1,0.7683370534111472
197377,40036,000000040036.jpg,FRONT,3,12,8443.7,194.8,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,15,0.6955,0.9445,0.9445,0,0.966131031663086,0.966131031663086,1.0,11,0,-0.3038620334283382,4,-1,0.7639820680898779
198284,367818,000000367818.jpg,FRONT,3,16,18897.7,327.7,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9785319944926397,0.9785319944926397,1.0,15,0,-0.29317884425699087,10,-1,0.8776909323299632
198284,367818,000000367818.jpg,FRONT,3,16,18897.7,327.7,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,6,0.8356,0.7106,0.7106,0,0.9599990989468604,0.9599990989468604,1.0,15,0,-0.27584942436934745,10,-1,0.8664899994345272
198284,367818,000000367818.jpg,FRONT,3,16,18897.7,327.7,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9785319944926397,0.9785319944926397,1.0,15,0,-0.29317884425699087,10,-1,0.8776910760823418
198284,367818,000000367818.jpg,FRONT,3,16,18897.7,327.7,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,6,0.8356,0.7106,0.7106,0,0.9599990989468604,0.9599990989468604,1.0,15,0,-0.27584942436934745,10,-1,0.8664900555330164
198284,367818,000000367818.jpg,FRONT,3,16,18897.7,327.7,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9699757729802235,0.9699757729802235,1.0,15,0,-0.28938236562271663,10,-1,0.866119879133561
198284,367818,000000367818.jpg,FRONT,3,16,18897.7,327.7,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,6,0.8356,0.7106,0.7106,0,0.9775519732198895,0.9775519732198895,1.0,15,0,-0.29421027826197893,10,-1,0.8536396692780888
